rq_time,start,end,request_id
8,658,95,0
60,485,307,1
72,9,711,2
107,113,725,3
113,417,128,4
120,139,485,5
127,96,448,6
138,586,297,7
159,48,395,8
193,696,417,9
209,714,725,10
210,505,8,11
219,11,152,12
229,577,670,13
246,48,307,14
262,518,522,15
275,422,297,16
288,436,86,17
291,515,706,18
294,300,395,19
308,348,679,20
309,134,670,21
318,341,300,22
324,469,537,23
346,444,313,24
359,48,491,25
375,565,296,26
385,307,54,27
392,265,257,28
407,637,300,29
413,616,711,30
414,565,414,31
416,270,634,32
437,538,522,33
440,677,469,34
452,658,363,35
453,616,565,36
456,714,244,37
457,706,296,38
464,57,102,39
467,713,152,40
480,419,48,41
513,363,395,42
528,8,135,43
529,711,643,44
532,231,166,45
550,135,699,46
552,23,139,47
559,126,444,48
568,575,604,49
580,244,134,50
584,57,424,51
599,589,113,52
631,679,381,53
654,137,519,54
663,363,448,55
694,718,643,56
696,203,260,57
698,444,643,58
707,386,618,59
709,135,635,60
781,44,549,61
797,95,54,62
807,283,141,63
821,682,36,64
822,628,35,65
833,95,700,66
835,381,340,67
837,538,658,68
860,700,265,69
875,238,651,70
902,72,61,71
913,417,386,72
922,506,260,73
931,714,116,74
934,724,372,75
946,608,634,76
947,180,362,77
958,23,5,78
960,265,551,79
963,700,575,80
965,419,64,81
972,362,496,82
974,493,353,83
977,372,470,84
995,395,432,85
1030,140,485,86
1031,424,617,87
1037,283,203,88
1065,518,44,89
1069,102,718,90
1086,76,494,91
1089,696,231,92
1126,648,235,93
1158,140,123,94
1165,726,137,95
1190,244,170,96
1206,72,617,97
1224,696,728,98
1224,402,571,99
1228,509,244,100
1238,651,506,101
1262,371,139,102
1281,54,5,103
1289,61,491,104
1302,86,95,105
1311,44,134,106
1317,55,36,107
1352,64,44,108
1357,384,141,109
1365,482,708,110
1374,589,637,111
1388,235,348,112
1395,580,3,113
1412,87,677,114
1424,347,265,115
1473,57,538,116
1474,519,61,117
1481,35,170,118
1483,586,166,119
1494,238,643,120
1497,86,238,121
1500,696,8,122
1500,23,635,123
1500,231,11,124
1501,724,571,125
1504,123,312,126
1504,371,655,127
1507,470,670,128
1509,116,606,129
1524,340,180,130
1544,518,203,131
1546,440,3,132
1549,355,23,133
1551,623,658,134
1560,436,529,135
1582,95,317,136
1589,699,353,137
1613,682,496,138
1618,137,588,139
1621,317,283,140
1623,553,371,141
1643,384,55,142
1654,8,606,143
1675,588,187,144
1687,718,605,145
1696,260,417,146
1713,64,691,147
1720,123,509,148
1752,386,724,149
1774,506,126,150
1775,708,48,151
1792,297,203,152
1801,152,512,153
1806,187,565,154
1806,227,307,155
1810,5,726,156
1813,713,36,157
1823,86,519,158
1827,139,375,159
1830,348,414,160
1867,187,371,161
1868,270,141,162
1891,491,482,163
1914,257,619,164
1936,635,137,165
1937,632,126,166
1956,509,506,167
1963,363,135,168
1968,706,637,169
1972,605,570,170
1982,140,238,171
1999,522,187,172
2017,524,515,173
2017,86,713,174
2075,317,713,175
2077,74,699,176
2100,632,317,177
2112,623,283,178
2113,152,386,179
2115,485,469,180
2124,571,152,181
2125,606,116,182
2134,290,9,183
2141,667,260,184
2143,396,5,185
2150,217,257,186
2165,317,619,187
2172,604,307,188
2183,64,606,189
2185,618,134,190
2198,512,522,191
2224,51,113,192
2231,300,35,193
2235,570,227,194
2244,64,341,195
2249,708,724,196
2259,290,305,197
2281,265,571,198
2284,482,422,199
2287,571,312,200
2325,244,628,201
2325,605,260,202
2331,381,414,203
2363,635,505,204
2365,619,414,205
2368,48,396,206
2390,238,297,207
2392,415,643,208
2409,679,187,209
2413,348,123,210
2432,469,643,211
2457,61,470,212
2467,679,140,213
2484,682,577,214
2503,632,363,215
2506,257,711,216
2513,577,375,217
2522,577,113,218
2532,11,76,219
2533,643,623,220
2539,575,396,221
2545,470,62,222
2546,359,381,223
2547,667,725,224
2557,670,72,225
2559,87,519,226
2578,23,114,227
2588,329,312,228
2615,551,682,229
2622,628,329,230
2638,5,512,231
2638,496,386,232
2643,501,44,233
2644,137,637,234
2650,375,362,235
2661,372,170,236
2665,512,36,237
2694,637,329,238
2727,260,619,239
2728,725,728,240
2752,313,235,241
2782,86,76,242
2800,724,87,243
2801,23,677,244
2808,57,589,245
2809,655,238,246
2810,217,485,247
2850,478,10,248
2854,728,632,249
2877,667,496,250
2881,291,424,251
2889,375,140,252
2891,549,96,253
2926,297,637,254
2950,610,655,255
2953,493,62,256
2961,313,305,257
2973,203,579,258
2974,699,619,259
3000,55,725,260
3001,203,238,261
3011,575,470,262
3018,297,57,263
3027,61,305,264
3046,635,509,265
3047,537,512,266
3050,616,677,267
3078,79,128,268
3113,395,619,269
3117,55,440,270
3135,414,238,271
3164,494,452,272
3192,606,291,273
3199,329,696,274
3201,36,114,275
3205,623,76,276
3218,616,290,277
3220,72,152,278
3234,22,260,279
3260,725,580,280
3266,87,632,281
3280,347,538,282
3280,708,444,283
3281,509,137,284
3285,283,714,285
3291,54,589,286
3302,417,718,287
3313,634,632,288
3316,724,111,289
3319,577,140,290
3348,436,51,291
3365,87,9,292
3378,602,134,293
3388,265,364,294
3408,655,571,295
3414,728,671,296
3424,371,718,297
3443,364,79,298
3457,111,549,299
3483,170,116,300
3494,364,711,301
3503,141,700,302
3504,87,537,303
3509,575,283,304
3511,113,384,305
3524,371,485,306
3554,604,575,307
3556,362,436,308
3589,72,217,309
3594,312,111,310
3609,577,518,311
3628,300,436,312
3632,340,62,313
3636,265,494,314
3642,470,602,315
3673,364,8,316
3689,11,57,317
3700,618,553,318
3703,348,300,319
3704,384,3,320
3710,667,116,321
3739,386,116,322
3758,677,608,323
3759,634,718,324
3762,384,22,325
3769,570,634,326
3772,348,9,327
3787,48,48,328
3788,312,114,329
3804,623,134,330
3806,628,655,331
3816,126,114,332
3821,134,87,333
3851,51,384,334
3854,349,529,335
3858,396,696,336
3889,579,381,337
3909,134,36,338
3923,95,395,339
3923,180,605,340
3945,677,57,341
3946,11,128,342
3963,86,296,343
3994,618,718,344
4007,395,501,345
4010,549,260,346
4012,616,667,347
4027,608,203,348
4030,261,414,349
4047,628,522,350
4053,87,580,351
4070,152,238,352
4095,74,691,353
4105,519,296,354
4119,515,565,355
4127,141,577,356
4141,605,234,357
4172,529,317,358
4172,512,700,359
4186,261,96,360
4216,608,166,361
4223,355,691,362
4233,364,349,363
4236,549,485,364
4247,505,139,365
4264,619,440,366
4265,491,152,367
4268,658,329,368
4288,265,386,369
4290,724,505,370
4292,417,135,371
4309,371,589,372
4326,64,512,373
4334,589,696,374
4376,706,537,375
4399,700,512,376
4410,386,696,377
4420,402,114,378
4422,469,436,379
4453,300,74,380
4485,518,386,381
4512,617,300,382
4516,341,432,383
4519,72,11,384
4528,718,725,385
4540,628,570,386
4540,111,706,387
4557,55,102,388
4578,726,501,389
4611,708,372,390
4615,48,57,391
4615,577,658,392
4620,519,347,393
4631,187,187,394
4634,618,348,395
4635,588,605,396
4638,718,396,397
4642,235,470,398
4667,482,362,399
4696,424,469,400
4704,551,23,401
4717,51,529,402
4721,317,396,403
4722,506,10,404
4739,51,549,405
4758,270,691,406
4762,362,589,407
4781,79,238,408
4797,708,116,409
4803,114,57,410
4811,135,44,411
4853,553,307,412
4864,632,396,413
4884,711,9,414
4889,265,448,415
4890,478,290,416
4903,386,506,417
4908,234,549,418
4916,725,575,419
4919,95,72,420
4933,506,381,421
4934,347,643,422
4934,677,579,423
4945,509,137,424
4955,79,618,425
4969,359,577,426
4973,494,363,427
5019,577,628,428
5035,725,54,429
5047,395,724,430
5049,227,424,431
5088,522,128,432
5105,610,604,433
5114,529,617,434
5118,76,114,435
5134,677,570,436
5154,341,79,437
5191,297,395,438
5198,57,95,439
5223,728,57,440
5228,699,414,441
5230,217,509,442
5257,670,610,443
5259,231,187,444
5282,658,419,445
5299,353,291,446
5302,616,537,447
5309,496,62,448
5336,519,141,449
5352,577,371,450
5364,11,577,451
5370,48,341,452
5387,48,355,453
5391,588,677,454
5405,553,265,455
5422,381,436,456
5437,95,355,457
5478,648,152,458
5482,72,126,459
5503,706,44,460
5527,724,610,461
5540,448,187,462
5554,677,113,463
5573,372,604,464
5590,725,667,465
5604,9,577,466
5615,589,436,467
5664,713,126,468
5685,726,166,469
5689,35,270,470
5710,86,549,471
5720,307,300,472
5723,114,610,473
5726,586,134,474
5746,668,96,475
5768,111,718,476
5790,362,494,477
5811,137,610,478
5815,512,134,479
5830,64,283,480
5834,126,384,481
5835,11,551,482
5841,501,524,483
5844,671,128,484
5846,297,74,485
5862,485,3,486
5866,290,586,487
5873,187,238,488
5875,9,349,489
5880,140,140,490
5889,51,677,491
5898,296,478,492
5917,348,395,493
5924,261,62,494
5941,588,140,495
5949,353,362,496
5951,128,648,497
5956,296,635,498
5964,417,227,499
5976,137,714,500
5976,651,623,501
5981,679,470,502
6006,395,670,503
6018,283,580,504
6039,140,658,505
6053,619,714,506
6067,141,372,507
6103,482,217,508
6113,291,691,509
6154,529,506,510
6166,565,432,511
6184,682,74,512
6189,290,608,513
6195,257,297,514
6216,696,424,515
6240,62,347,516
6246,699,10,517
6259,628,588,518
6260,580,72,519
6262,265,470,520
6266,634,637,521
6270,217,424,522
6299,363,571,523
6308,565,74,524
6309,166,74,525
6311,349,728,526
6312,329,512,527
6321,64,728,528
6337,588,482,529
6339,577,381,530
6341,417,372,531
6359,55,444,532
6378,496,140,533
6383,166,140,534
6426,415,623,535
6426,270,114,536
6441,515,706,537
6445,296,691,538
6450,238,617,539
6454,478,478,540
6467,113,515,541
6479,235,549,542
6498,170,411,543
6555,297,482,544
6557,538,494,545
6570,696,307,546
6571,529,86,547
6571,417,570,548
6578,384,95,549
6605,312,36,550
6624,602,440,551
6624,482,74,552
6639,386,724,553
6643,270,491,554
6666,123,307,555
6670,440,529,556
6681,11,348,557
6700,618,140,558
6716,116,74,559
6725,519,470,560
6747,244,619,561
6754,491,149,562
6767,470,493,563
6797,496,340,564
6817,635,134,565
6820,312,126,566
6828,95,364,567
6855,682,290,568
6860,586,485,569
6896,307,72,570
6909,57,518,571
6942,699,297,572
6949,605,180,573
6954,244,436,574
6957,691,76,575
6959,234,608,576
6959,670,677,577
6980,713,375,578
6982,261,8,579
7002,711,726,580
7016,452,679,581
7019,619,470,582
7023,227,140,583
7031,515,57,584
7032,76,493,585
7033,371,667,586
7035,227,577,587
7058,11,375,588
7087,524,111,589
7093,529,529,590
7097,137,728,591
7125,522,261,592
7128,606,616,593
7129,553,62,594
7130,10,448,595
7139,235,54,596
7161,347,515,597
7185,166,312,598
7191,74,128,599
