rq_time,start,end,request_id
84,618,538,0
89,340,493,1
94,537,469,2
226,36,372,3
241,87,616,4
245,667,371,5
287,359,711,6
314,384,419,7
355,170,152,8
372,616,72,9
406,706,605,10
489,551,51,11
507,493,677,12
596,655,604,13
597,64,244,14
612,419,537,15
625,708,637,16
668,227,375,17
675,588,575,18
685,725,628,19
692,671,706,20
696,580,588,21
706,522,74,22
726,452,260,23
908,152,691,24
921,589,728,25
970,317,728,26
976,417,667,27
992,728,424,28
1016,493,713,29
1061,417,363,30
1079,726,79,31
1196,518,270,32
1235,296,102,33
1235,496,35,34
1291,372,22,35
1302,482,22,36
1324,670,134,37
1329,128,496,38
1335,22,679,39
1353,485,48,40
1364,470,86,41
1387,134,372,42
1413,623,551,43
1489,48,341,44
1492,307,691,45
1517,571,79,46
1525,290,372,47
1537,588,670,48
1578,231,347,49
1636,54,87,50
1639,396,141,51
1656,180,529,52
1665,340,713,53
1686,529,55,54
1699,141,411,55
1752,634,448,56
1797,312,386,57
1831,137,9,58
1894,588,386,59
1905,691,290,60
1907,529,618,61
2007,478,444,62
2054,244,422,63
2061,575,290,64
2153,217,48,65
2171,402,140,66
2211,116,643,67
2251,102,501,68
2307,602,187,69
2435,668,605,70
2515,570,632,71
2537,74,96,72
2545,501,51,73
2546,329,444,74
2568,696,411,75
2591,724,628,76
2649,353,375,77
2680,679,137,78
2729,415,244,79
2779,362,677,80
2796,509,519,81
2844,51,54,82
2864,57,371,83
2989,355,235,84
3045,149,270,85
3089,11,307,86
3124,728,570,87
3129,725,166,88
3132,696,313,89
3133,135,667,90
3164,402,618,91
3164,577,312,92
3193,180,187,93
3201,231,296,94
3213,616,589,95
3249,23,51,96
3261,139,111,97
3277,452,362,98
3365,515,725,99
3405,577,724,100
3413,617,364,101
3441,417,381,102
3448,711,291,103
3471,265,512,104
3559,608,57,105
3628,170,577,106
3679,227,402,107
3681,126,116,108
3705,166,54,109
3761,634,422,110
3795,501,518,111
3828,602,655,112
4035,608,349,113
4064,725,111,114
4115,347,261,115
4120,35,402,116
4149,485,505,117
4165,217,711,118
4233,651,668,119
4266,538,128,120
4333,123,340,121
4337,307,700,122
4362,270,482,123
4387,677,491,124
4400,682,551,125
4415,417,35,126
4442,141,290,127
4456,64,725,128
4457,312,313,129
4466,363,575,130
4499,617,307,131
4602,386,257,132
4699,375,651,133
4714,386,364,134
4726,485,137,135
4745,134,470,136
4749,123,602,137
4753,359,575,138
4755,166,711,139
4777,706,711,140
4785,478,677,141
4807,139,711,142
4879,677,3,143
4889,217,349,144
4895,355,48,145
5007,679,353,146
5040,577,257,147
5076,671,549,148
5141,655,588,149
5208,679,606,150
5233,372,297,151
5343,57,364,152
5390,386,231,153
5399,718,469,154
5458,396,126,155
5481,682,470,156
5488,577,436,157
5504,375,718,158
5507,64,396,159
5516,658,604,160
5549,655,3,161
5582,260,677,162
5694,359,23,163
5811,724,482,164
5821,386,381,165
5825,86,55,166
5908,668,485,167
5965,364,139,168
5972,347,166,169
5978,76,372,170
5982,126,137,171
6017,493,648,172
6104,422,114,173
6154,72,44,174
6205,501,417,175
6211,371,9,176
6245,529,55,177
6318,565,711,178
6348,655,364,179
6361,519,436,180
6454,261,51,181
6513,35,414,182
6552,635,8,183
6604,506,419,184
6623,491,579,185
6625,589,700,186
6692,588,51,187
6855,235,470,188
6881,628,395,189
6884,372,648,190
6956,261,257,191
6958,515,149,192
6972,35,519,193
6999,491,36,194
7019,728,505,195
7037,166,655,196
7041,589,355,197
7063,432,436,198
7125,699,36,199
